Backup-Automated-Report-Daily- Uganda

Report Time Frame: Previous 24 Hours
Job Primary ID,Job Start Time,Policy Name,Schedule Type,Client Name,Status Code,Job Status,Job End Time
695480,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_8,0,Successful,"Dec 31, 2020 11:28:53 PM"
695489,"Dec 31, 2020 11:00:00 PM",UG-VASPRODGDEC-INHOUSE-OS,Full,vasprodgdec2,0,Successful,"Dec 31, 2020 11:24:38 PM"
695482,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_1,0,Successful,"Dec 31, 2020 11:23:14 PM"
695483,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_5,0,Successful,"Dec 31, 2020 11:23:14 PM"
695490,"Dec 31, 2020 11:00:00 PM",UG-VASPRODGDEC-INHOUSE-OS,Full,vasprodgdec3,0,Successful,"Dec 31, 2020 11:22:22 PM"
695488,"Dec 31, 2020 11:00:00 PM",UG-VASPRODGDEC-INHOUSE-OS,Full,vasprodgdec1,0,Successful,"Dec 31, 2020 11:21:56 PM"
695479,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_7,0,Successful,"Dec 31, 2020 11:21:00 PM"
695478,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_3,0,Successful,"Dec 31, 2020 11:20:59 PM"
695477,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_4,0,Successful,"Dec 31, 2020 11:19:14 PM"
695484,"Dec 31, 2020 11:00:00 PM",UG-EVDSDBDR01-EVDS-APP,Full,evdsdbdr01,0,Successful,"Jan 1, 2021 12:14:39 AM"
695476,"Dec 31, 2020 11:00:00 PM",UG-MUTVASPROD-INHOUSE-OS,Full,mutvasprod6_2,0,Successful,"Dec 31, 2020 11:15:15 PM"
695481,"Dec 31, 2020 11:00:00 PM",UG-VASPRODGDEC-INHOUSE-OS,Full,vasprodgdec4,0,Successful,"Dec 31, 2020 11:16:31 PM"
695495,"Dec 31, 2020 11:00:00 PM",SZ-ECW-scriptlocations,Full,szss00,0,Successful,"Dec 31, 2020 11:13:40 PM"
695492,"Dec 31, 2020 11:00:00 PM",UG-EAPP01N-EVDS-APP,Differential Incremental,eapp01n,0,Successful,"Dec 31, 2020 11:04:08 PM"
695493,"Dec 31, 2020 11:00:00 PM",UG-EMWSRVAP01-EVDS-APP,Differential Incremental,emwsrvap01,0,Successful,"Dec 31, 2020 11:04:29 PM"
695497,"Dec 31, 2020 11:00:00 PM",ZM-ECW-scriptlocations,Differential Incremental,zmss00,0,Successful,"Dec 31, 2020 11:01:49 PM"
695487,"Dec 31, 2020 11:00:00 PM",UG-UGMUCEXDB-INHOUSE-OS,Full,ugmucexdb,1,Partially Successful,"Jan 1, 2021 4:09:18 AM"
695496,"Dec 31, 2020 11:00:00 PM",UG-ECW-scriptlocations,Full,ugss00,0,Successful,"Jan 1, 2021 2:57:53 AM"
695486,"Dec 31, 2020 11:00:00 PM",UG-UGMUCEXAPP-INHOUSE-OS,Full,ugmucexapp,1,Partially Successful,"Jan 1, 2021 1:54:56 AM"
695507,"Dec 31, 2020 11:01:04 PM",ugmubipr-BI-OS,Full,ugmubusbipr.mtn.co.ug,0,Successful,"Jan 1, 2021 4:12:56 AM"
695511,"Dec 31, 2020 11:14:37 PM",SZ-ECW-scriptlocations,Differential Incremental,szss00,0,Successful,"Dec 31, 2020 11:15:04 PM"
695538,"Jan 1, 2021 12:00:00 AM",oem_archive_Bkp,Full,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:17:07 AM"
695537,"Jan 1, 2021 12:00:00 AM",Catalog_test,Full,ugabackup01.mtn.co.ug,0,Successful,"Jan 1, 2021 5:22:51 AM"
695520,"Jan 1, 2021 12:00:00 AM",UG-UGPESFOSB01-SOA-OS,Full,UGESFPSOA3,0,Successful,"Jan 1, 2021 12:12:41 AM"
695526,"Jan 1, 2021 12:00:00 AM",UG-ugesfposb1-SOA,Differential Incremental,UGESFPOSB1,0,Successful,"Jan 1, 2021 12:10:25 AM"
695527,"Jan 1, 2021 12:00:00 AM",UG-UGPESFCOKE-SOA-APP,Differential Incremental,UGESFPOSB2,0,Successful,"Jan 1, 2021 12:10:45 AM"
695524,"Jan 1, 2021 12:00:00 AM",UG-ugesfpadmin-SOA,Differential Incremental,UGESFPADMIN,0,Successful,"Jan 1, 2021 12:10:02 AM"
695525,"Jan 1, 2021 12:00:00 AM",UG-UGESFPOSB1-SOA-APP,Differential Incremental,UGESFPOSB1,0,Successful,"Jan 1, 2021 12:10:00 AM"
695532,"Jan 1, 2021 12:00:00 AM",UG-UGPESFSOACOKE01-SOA-APP,Differential Incremental,UGESFPSOA2,0,Successful,"Jan 1, 2021 12:09:46 AM"
695528,"Jan 1, 2021 12:00:00 AM",UG-UGESFPOSB2-SOA-APP,Differential Incremental,UGESFPOSB2,0,Successful,"Jan 1, 2021 12:09:41 AM"
695535,"Jan 1, 2021 12:00:00 AM",UG-UGESFPOSBADMIN-SOA-APP,Differential Incremental,ugesfposbadmin,0,Successful,"Jan 1, 2021 12:09:07 AM"
695531,"Jan 1, 2021 12:00:00 AM",UG-UGESFPSOA2-SOA-APP,Differential Incremental,UGESFPSOA2,0,Successful,"Jan 1, 2021 12:09:34 AM"
695534,"Jan 1, 2021 12:00:00 AM",UG-UGPESFOSB01-SOA-APP,Differential Incremental,UGESFPSOA3,0,Successful,"Jan 1, 2021 12:08:49 AM"
695533,"Jan 1, 2021 12:00:00 AM",UG-UGESFPSOA3-SOA-APP,Differential Incremental,UGESFPSOA3,0,Successful,"Jan 1, 2021 12:08:52 AM"
695523,"Jan 1, 2021 12:00:00 AM",UG-UGPESFOSBCOKE01-SOA-APP,Differential Incremental,UGESFPADMIN,0,Successful,"Jan 1, 2021 12:07:59 AM"
695529,"Jan 1, 2021 12:00:00 AM",UG-UGESFPOSB3-SOA-APP,Differential Incremental,UGESFPOSB3,0,Successful,"Jan 1, 2021 12:08:34 AM"
695539,"Jan 1, 2021 12:00:00 AM",UG-UGYLVAQM2PRI2-UIP-APP,Differential Incremental,ugylvaqm2pri2,0,Successful,"Jan 1, 2021 12:05:57 AM"
695530,"Jan 1, 2021 12:00:00 AM",UG-UGESFPSOA1-SOA-APP,Differential Incremental,UGESFPSOA1,0,Successful,"Jan 1, 2021 12:07:37 AM"
695536,"Jan 1, 2021 12:00:00 AM",UG-MTNONLINE-WEB-APP,Differential Incremental,mtnonline.mtn.co.ug,0,Successful,"Jan 1, 2021 12:03:35 AM"
695521,"Jan 1, 2021 12:00:00 AM",UG-UGMUCEXDB-INHOUSE-DB,Differential Incremental,ugmucexdb,0,Successful,"Jan 1, 2021 12:02:47 AM"
695522,"Jan 1, 2021 12:00:00 AM",UGMUVHYPDC01-AD,Full,UGMUVHYPDC01,1,Partially Successful,"Jan 1, 2021 12:24:42 AM"
695540,"Jan 1, 2021 12:00:01 AM",UGMUPAD01,Full,ugmupad01,0,Successful,"Jan 1, 2021 2:41:43 AM"
695548,"Jan 1, 2021 12:01:53 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:11:05 AM"
695547,"Jan 1, 2021 12:01:53 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:10:56 AM"
695546,"Jan 1, 2021 12:01:53 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:10:56 AM"
695550,"Jan 1, 2021 12:09:45 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:12:38 AM"
695551,"Jan 1, 2021 12:09:51 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:12:40 AM"
695552,"Jan 1, 2021 12:09:54 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:12:40 AM"
695555,"Jan 1, 2021 12:12:00 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:13:38 AM"
695557,"Jan 1, 2021 12:12:04 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:13:44 AM"
695556,"Jan 1, 2021 12:12:04 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:13:48 AM"
695558,"Jan 1, 2021 12:13:41 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:15:14 AM"
695559,"Jan 1, 2021 12:13:53 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:15:28 AM"
695560,"Jan 1, 2021 12:13:53 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:15:25 AM"
695561,"Jan 1, 2021 12:15:46 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 12:16:54 AM"
695582,"Jan 1, 2021 1:35:20 AM",svr-fmdbs-01_arch,Full,svr-fmdbs-01.mtn.co.ug,25,Failed,"Jan 1, 2021 2:39:40 AM"
695588,"Jan 1, 2021 2:00:00 AM",UG-ugpifsdb01-IFS-DB,Full,10.156.201.102,0,Successful,"Jan 1, 2021 3:09:08 AM"
695620,"Jan 1, 2021 5:59:58 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:00:42 AM"
695619,"Jan 1, 2021 5:59:58 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:00:42 AM"
695621,"Jan 1, 2021 5:59:58 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:00:43 AM"
695622,"Jan 1, 2021 6:00:51 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:01:52 AM"
695623,"Jan 1, 2021 6:00:51 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:01:50 AM"
695624,"Jan 1, 2021 6:00:52 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:01:54 AM"
695625,"Jan 1, 2021 6:02:00 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:03:25 AM"
695627,"Jan 1, 2021 6:02:04 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:04:04 AM"
695626,"Jan 1, 2021 6:02:04 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:03:41 AM"
695628,"Jan 1, 2021 6:03:43 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:05:06 AM"
695629,"Jan 1, 2021 6:03:47 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:05:06 AM"
695630,"Jan 1, 2021 6:04:12 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:05:09 AM"
695632,"Jan 1, 2021 6:05:21 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:09:16 AM"
695633,"Jan 1, 2021 6:05:22 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:09:07 AM"
695634,"Jan 1, 2021 6:05:22 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:09:12 AM"
695635,"Jan 1, 2021 6:09:28 AM",oem_archive_Bkp,User backup,ugpoem01.mtn.co.ug,0,Successful,"Jan 1, 2021 6:09:57 AM"
"Report generated on Jan 1, 2021 7:05:21 AM"
